cell_id,barcode,ypos,xpos,cell_size,ChAT,Fru,Gad1,SerT,sNPF,Tbh,TH,VGlut,clone_ID,rowsum
1033,0000000000,1483,1543,1051,383867,250063,403948,242530,491226,250304,404065,249423,0,1
1034,0000000000,1703,1548,1101,737523,315614,387537,242852,2101686,343063,438529,273734,0,1
1035,1111111100,2074,1545,896,418874,219875,276371,194271,934496,203133,318572,211872,3,1
1036,1111111100,1552,1549,1374,527656,473957,8109379,317296,1582126,610274,607010,322190,3,1
1037,1101011111,1736,1550,1014,740152,259725,342571,224252,1084734,256946,353139,264621,30,1
1038,0000000000,1980,1544,418,123471,82021,117150,79884,208184,83998,109864,96250,0,1
1039,0000000000,1808,1549,505,237216,104156,177141,107879,1083164,125879,179415,126416,0,1
1040,0000000000,1953,1552,771,404513,174475,277720,175103,677964,200648,288580,193853,0,1
1041,1111111000,1774,1556,861,532568,188300,382188,188868,923886,229888,310613,222731,4,1
1042,0000000000,1861,1553,341,227925,78323,112893,74115,352042,79866,120786,85805,0,1
1043,1111111111,2036,1556,832,624602,195433,271984,190963,911332,220920,295666,214414,1,1
1044,0000000000,1922,1552,201,118746,58528,64109,42145,186488,52868,66511,48231,0,1
1045,0000000000,404,1568,1063,379421,254496,388471,273435,510335,244698,385577,246013,0,1
1046,0000000000,1835,1560,376,167006,77944,125514,76314,352351,83401,109718,96172,0,1
1047,1111111101,1909,1565,419,205734,95732,130550,86798,444995,112426,139527,98655,8,1
1048,0000000000,1934,1569,528,313103,120045,167570,112397,681701,159342,187749,126071,0,1
1049,0000000000,1798,1572,492,207071,103649,168308,104371,445502,117947,169491,130540,0,1
1050,0000000000,1884,1567,460,249103,97181,154092,97425,2096305,107449,202481,110521,0,1
1051,0000000000,707,1581,1030,415859,251691,430138,257198,577725,265149,426868,259830,0,1
1052,0000000000,1821,1577,581,347072,141176,199155,126511,614401,138652,316871,155456,0,1
1053,0000000000,1849,1572,317,179367,66085,90092,63941,493888,70865,102960,75229,0,1
1054,1111111103,1543,1573,641,315711,212040,4526099,167373,633352,261368,311644,166329,0,1
1055,0000000000,1965,1576,666,349051,148339,201135,136729,728093,170984,227962,149887,0,1
1056,0000000000,1995,1574,642,369375,148134,206751,137978,568624,206164,212639,151651,0,1
1057,0000000000,1866,1581,463,253119,98392,143566,96216,592260,115429,147432,117085,0,1
1058,0000000000,2031,1576,202,78703,43416,62601,43763,160096,56172,61659,46888,0,1
1059,0000000000,1781,1584,554,310341,116966,474645,119100,544312,143251,207868,153526,0,1
1060,0000000000,560,1593,974,361662,229909,380641,226182,432963,231830,385386,226473,0,1
1061,1111111110,1593,1588,966,666141,307143,351533,215781,893181,244128,364279,224588,5,1
1062,0000000000,1909,1582,230,118773,50452,68297,48213,285968,54441,71436,54668,0,1
1063,1111111111,1714,1591,1355,1384355,363364,480449,306963,1593591,348126,538559,344728,1,1
1064,0000000000,1891,1588,496,271977,101983,151898,103557,1323807,113094,173604,120299,0,1
1065,0000000000,1759,1591,644,443456,141646,589157,138517,794552,160199,241826,177328,0,1
1066,0000000000,1935,1594,726,373230,161720,230332,161071,962748,172973,249948,174132,0,1
1067,0000000000,1843,1588,225,95440,56384,70522,47762,202668,68633,200580,57400,0,1
1068,0000000000,2030,1594,653,393202,143165,229822,151054,738041,154189,255127,160333,0,1
1069,0000000000,1984,1597,441,243552,103952,135362,94729,432198,134291,149784,104056,0,1
1070,0000000000,1566,1604,876,560572,200364,338535,198524,630021,229303,363739,207386,0,1
1071,0000000000,2004,1601,544,230402,121019,161854,503063,491263,130899,177484,126017,0,1
1072,1111111111,1533,1612,1494,2035454,361425,571853,349809,1377676,840639,612144,341372,1,1
1073,0000000000,1960,1607,765,289882,162039,240927,161307,809400,177631,258070,176688,0,1
1074,0000000000,1862,1603,481,233109,135814,157364,100497,455349,109226,382164,121211,0,1
1075,1111111111,1837,1614,1179,455017,326718,405032,260425,1259291,285879,3064440,352835,1,1
1076,0000000000,1912,1609,795,535510,190506,270919,169284,836131,187841,281814,188663,0,1
1077,1111111100,1787,1609,787,424315,176265,307180,170772,926172,232458,295248,531043,3,1
1078,0000000000,1880,1600,83,35731,18258,24612,16375,103558,18230,25016,20684,0,1
1079,0000000000,1477,1613,827,299520,206948,311094,196122,378679,198470,310603,199894,0,1
1080,1111101111,1751,1617,1004,925432,224959,359468,224606,994969,527898,419046,288908,0,1
1081,2100211121,2112,1611,604,474286,160996,184080,128883,507776,136289,194850,143892,0,1
1082,0000000000,697,1618,947,355702,224966,362822,221376,507033,219927,376425,218528,0,1
1083,0000000000,2066,1611,463,249384,98003,134928,96783,635298,109424,158829,108262,0,1
1084,0000000000,1888,1616,467,271558,132638,248145,105453,507321,111187,159511,112196,0,1
1085,0000000000,1807,1619,385,187844,83949,139206,85768,629959,107438,284844,598553,0,1
1086,1111111110,1709,1627,1380,1293375,351840,460621,301770,1663987,391593,513902,357537,5,1
1087,0000000000,1983,1622,510,198649,106986,167989,436591,547336,126306,180542,119838,0,1
1088,0000000000,1631,1630,914,342486,215908,339109,214332,451049,216888,354116,229711,0,1
1089,0000000000,720,1633,820,295604,205155,297941,184964,451825,186612,309698,184139,0,1
1090,0000000000,2049,1626,522,226624,114205,146728,107104,510758,105284,152047,115831,0,1
1091,0000000000,1871,1630,584,287357,160871,266452,122917,1251285,142552,284848,149376,0,1
1092,1111111000,2006,1634,803,294459,186090,297119,2974377,941201,197768,302365,191686,4,1
1093,0000000000,2078,1630,536,226945,122190,161512,116756,581898,122695,196750,129589,0,1
1094,0000000000,1927,1632,480,226609,119871,172295,100654,500882,152224,163501,115504,0,1
1095,0000000000,1952,1635,614,360798,147898,205760,133255,562627,189624,213281,148557,0,1
1096,0000000000,2107,1631,558,305671,130220,186339,122735,575129,142158,203728,140165,0,1
1097,0000000000,1903,1642,818,383350,196394,1605999,175090,850202,227299,305009,199461,0,1
1098,0000000000,2030,1636,275,96169,61424,89209,87318,327205,55519,81328,57524,0,1
1099,0000000000,1797,1648,1119,494139,241518,369574,248809,1137600,276648,411115,427786,0,1
1100,0000000000,1823,1641,587,263225,122283,172412,121424,699883,152555,215541,205814,0,1
1101,1111111111,1759,1643,772,303858,175182,258727,174220,708880,820441,291922,246932,1,1
1102,0000000000,2119,1648,589,204849,114973,152980,109772,647442,113595,171840,125695,0,1
1103,0000000000,1856,1646,399,212937,83692,123325,84272,532837,114289,150615,104669,0,1
1104,0000000000,1982,1649,618,299250,128082,191760,224512,1394081,157593,219121,142781,0,1
1105,0000000000,1153,1649,901,382631,211487,391172,220898,431049,224283,407120,220784,0,1
1106,0000000000,1423,1651,943,345183,237575,342316,217989,448257,222014,368482,221472,0,1
1107,0000000000,1363,1652,885,306424,199695,311948,198352,390069,201967,318195,197459,0,1
1108,0000000000,671,1657,970,358703,210875,367058,220480,435511,217309,378365,213894,0,1
1109,1111112111,1592,1656,761,420045,166935,2068733,170468,968963,180295,319287,175681,11,1
1110,0000000000,2034,1651,503,259578,158812,203589,108234,771158,127151,170715,111140,0,1
1111,1111111110,2188,1656,762,383959,165139,206210,151457,863748,161162,255830,205148,5,1
1112,0000000000,1539,1654,632,769925,158688,257954,151469,574227,329935,270179,150014,0,1
1113,0000000000,1616,1657,708,384253,152991,855225,157892,615974,166112,275332,169500,0,1
1114,0000000000,2085,1656,814,497173,455508,290694,183152,925733,189104,285625,197290,0,1
1115,0000000000,1934,1658,611,321540,133878,282424,132239,530104,193804,208306,152377,0,1
1116,0000000000,2160,1660,713,371085,146682,205007,144050,862816,166255,245235,158980,0,1
1117,0000000000,1503,1662,926,489337,228359,360309,225569,498038,260430,363209,223083,0,1
1118,0000000000,1876,1659,614,302902,128132,493451,131861,1319481,247433,218884,156733,0,1
1119,2111111111,1963,1666,899,574446,198636,295671,187767,1046024,235360,303597,213649,43,1
1120,0000000000,943,1670,998,392699,231690,397868,232734,506930,231658,405534,231581,0,1
1121,0000000000,2135,1665,638,308572,127281,189285,126775,1806686,136423,264982,137956,0,1
1122,1111111102,2242,1667,971,308161,235447,283342,204828,1068755,209488,338575,1078373,0,1
1123,1111111010,1565,1688,2105,2062313,469412,1437920,490404,2281239,573181,887269,495245,10,1
1124,0000000000,1850,1668,672,373287,137326,205394,155704,1936422,157931,245886,209744,0,1
1125,0000000000,1224,1669,1290,521334,317795,524464,308833,654758,316163,534120,308304,0,1
1126,0000000000,2046,1668,658,355337,150465,232162,140562,627335,227686,226975,148186,0,1
1127,0000000000,2318,1667,617,162196,122478,154704,123330,605908,128150,202969,304543,0,1
1128,0000000000,1750,1677,1152,426904,274773,424472,266730,608090,281848,452129,348771,0,1
1129,0000000000,2289,1672,539,147233,107568,140237,107506,493931,108204,161827,300831,0,1
1130,0000000000,735,1680,1082,444893,253958,452785,259302,561090,263013,462636,258727,0,1
1131,1111001000,1903,1675,749,362570,160970,447469,157961,717646,418004,270386,184914,13,1
1132,1111111000,1998,1680,985,680723,230465,347792,219059,1054190,252959,346044,228863,4,1
1133,1132221202,2211,1679,829,368810,196937,240023,174022,1054562,229509,292456,1070346,0,1
1134,0000000000,2114,1683,765,437390,176192,721118,163288,1000977,181502,269914,187510,0,1
1135,1111101000,1528,1690,1335,1491747,288094,493283,305858,1292245,644896,524726,302795,9,1
1136,0000000000,1929,1683,570,217764,125595,997410,128496,542464,153033,191314,137246,0,1
1137,0000000000,2341,1682,660,205357,136552,188180,136915,571681,138708,219463,543134,0,1
1138,0000000000,2028,1693,968,586462,234915,548364,212987,955499,226532,354918,224302,0,1
1139,0000000000,2182,1685,517,164051,108135,143026,102659,401079,107469,149448,595562,0,1
1140,1111111000,1835,1689,930,441131,210611,773220,213375,2106689,234316,383874,270958,4,1
1141,0000000000,1880,1687,640,296845,134315,534449,142173,660075,201800,224019,158363,0,1
1142,0000000000,2060,1693,872,629022,203314,284568,193070,982002,217640,307023,201745,0,1
1143,1101111110,1604,1698,1503,744965,348392,2696434,342654,1545648,376296,614595,367706,19,1
1144,0000000000,1086,1692,1048,385964,269105,399368,239897,538332,245506,406648,242424,0,1
1145,0000000000,2305,1691,660,174760,132623,173115,132705,604540,141609,204650,402590,0,1
1146,0000000000,2160,1693,595,232980,111647,154633,115918,566520,134568,174496,162493,0,1
1147,1111111111,1461,1703,1557,2021070,342686,580609,362136,1434531,732472,629208,355154,1,1
1148,1111111010,1962,1697,919,555843,197759,318789,203357,1000001,277813,337355,338112,10,1
1149,0000000000,2087,1698,696,444655,160890,456163,155502,810263,164296,255281,223578,0,1
1150,0000000000,2137,1697,658,337676,131622,210437,137321,1685571,150624,247464,143359,0,1
1151,1111111101,2272,1699,775,229695,153944,227688,160945,787426,158642,263632,576074,8,1
1152,0000000000,2238,1701,689,203752,155160,186413,140433,794563,143769,221928,471812,0,1
1153,0000000000,1905,1702,445,160061,97553,599122,94367,462051,104103,165809,105691,0,1
1154,1111111111,1865,1713,1109,518127,272741,2132986,246099,1109834,259061,423301,265110,1,1
1155,0000000000,2208,1712,911,678745,539737,264522,189183,1055349,249259,308111,289597,0,1
1156,1111111111,2343,1710,967,272160,203884,265265,201273,978303,210281,315597,746296,1,1
1157,0000000000,1053,1711,856,314718,227627,311448,195476,442451,199999,321543,191707,0,1
1158,1111111110,2377,1713,702,194482,137317,190085,138672,573005,140599,210535,562395,5,1
1159,0000000000,2314,1714,492,136932,105214,128392,105149,408633,106016,157036,309283,0,1
1160,0000000000,2290,1712,281,84977,64770,83271,59477,229849,58944,95721,235941,0,1
1161,0000000000,2400,1719,673,168883,142113,151973,122140,482121,124557,186312,390444,0,1
1162,0000000000,1839,1714,305,147244,75834,354499,77991,339664,81592,138783,85010,0,1
1163,1110111000,2130,1721,794,335611,172458,242927,158966,684524,227636,251742,346296,0,1
1164,2110111101,1944,1722,881,346041,191906,325140,202867,981627,1291787,342032,208483,14,1
1165,0000000000,1918,1721,570,236217,122684,755341,121820,761764,232230,194230,126933,0,1
1166,0000000000,1509,1730,912,582894,222989,338351,209120,565066,280275,353331,216365,0,1
1167,1110111111,2011,1729,1284,584312,352643,3096841,282644,1675749,316250,497936,294556,0,1
1168,0000000000,2080,1727,840,408604,194972,253263,177481,915360,191610,283433,239714,0,1
1169,2110111100,1977,1737,1113,431786,242110,585411,260390,1178518,1507712,434327,267234,0,1
1170,1111111100,1278,1735,953,413707,272277,349764,219252,780602,224425,385356,460284,3,1
1171,0000000000,1651,1735,960,310743,208785,312176,203780,406024,210991,324489,227212,0,1
1172,2110111101,1903,1736,557,298066,117752,223159,143675,1766175,136121,226090,129188,14,1
1173,1101111100,2108,1731,418,168158,105271,127666,88163,530158,100564,136569,496216,31,1
1174,0000000000,2360,1734,619,172306,118967,167240,126210,623232,128534,197421,557032,0,1
1175,0000000000,2224,1740,785,285104,180103,216013,157208,746174,168870,255237,1238415,0,1
1176,0000000000,2291,1735,820,249976,168272,227282,165747,700054,170994,259709,526614,0,1
1177,0000000000,1878,1740,820,490226,180484,434308,173975,1087752,196666,285544,190902,0,1
1178,0000000000,2255,1743,1095,523926,238345,312770,224264,1361146,237844,403909,344617,0,1
1179,0000000000,2162,1737,773,368747,192732,222176,155840,729889,169130,249972,203612,0,1
1180,0000000000,2039,1745,770,327541,189852,286579,166191,850024,196696,287173,173596,0,1
1181,0000000000,829,1754,1693,635284,388835,649095,383230,862391,396147,663926,382849,0,1
1182,0000000000,2323,1748,916,487448,203856,272627,195332,788558,205623,320877,265997,0,1
1183,0000000000,1928,1752,696,525184,176980,220800,149631,813384,232202,287164,167420,0,1
1184,0000000000,2060,1753,582,299688,143465,183973,129496,523664,152785,210039,135904,0,1
1185,1111111111,2135,1754,915,422161,187789,274485,190169,854737,245326,310940,463573,1,1
1186,1111111100,2082,1763,906,614633,219110,302105,209865,1106598,223875,355693,298897,3,1
1187,0000000000,2414,1759,639,193950,129287,171239,123789,638098,134372,203991,410863,0,1
1188,1111112122,1290,1764,831,385502,198729,296175,185040,728741,197890,327024,208277,39,1
1189,0000000000,1381,1759,688,272610,163716,272621,163466,313004,161344,279910,161381,0,1
1190,0000000000,1484,1763,1068,355991,226663,359958,232168,450856,235244,363390,236912,0,1
1191,1111111000,1955,1762,814,395412,232458,256439,165971,925459,344452,515982,182537,4,1
1192,1111111111,2360,1761,808,231779,163161,216355,162740,884993,173894,272848,580215,1,1
1193,1111102020,2390,1769,897,282511,206476,255815,181235,884655,227733,295262,473136,0,1
1194,0000000000,2216,1763,342,141092,69778,93952,68443,318928,74497,100167,218018,0,1
1195,0000000000,1862,1770,743,277062,160721,265187,163163,448744,168033,281127,203261,0,1
1196,1101111101,2161,1771,657,213324,136070,203917,142878,629470,151447,225164,503616,18,1
1197,0000000000,2193,1776,786,341334,164674,220884,159874,707195,170097,245372,311918,0,1
1198,1111111000,2287,1774,987,333882,230736,283206,200510,1555972,410586,388422,580135,4,1
1199,0000000000,1129,1771,536,185743,120685,189277,119225,276947,121107,196593,118802,0,1
1200,0000000000,1698,1775,903,296690,196043,293098,199768,406611,200570,320973,210328,0,1
1201,0000000000,2205,1770,285,131996,60325,90010,61789,351645,78878,107483,180588,0,1
1202,0000000000,1892,1777,902,492707,202380,282901,194643,3265063,203092,393790,203280,0,1
1203,0000000000,2311,1772,405,132991,89599,113964,84448,383098,111876,126385,364583,0,1
1204,1111111111,1979,1778,804,504346,187791,264524,175200,990083,210623,327543,175905,1,1
1205,0000000000,2242,1776,742,218879,161497,197541,144594,763408,162208,230162,557017,0,1
1206,0000000000,2264,1776,371,100098,73811,98782,73386,364674,79680,104958,303210,0,1
1207,0000000000,2340,1780,600,201830,131710,203729,134152,590321,138747,226674,251145,0,1
1208,0000000000,2005,1781,739,378224,174368,234855,152952,788394,252920,272689,162525,0,1
1209,1111111110,2102,1787,1160,472224,258400,350722,256251,1117259,273712,403886,1175567,5,1
1210,0000000000,1927,1784,886,412452,188016,271666,182493,963347,199115,344162,464323,0,1
1211,0000000000,2028,1785,549,338970,123250,160234,116846,541449,125906,191649,113343,0,1
1212,1101111111,2051,1795,926,531288,227004,280280,203692,1012271,210495,333097,203884,7,1
1213,0000000000,1144,1792,621,210521,135111,206107,136531,340285,134766,225021,137383,0,1
1214,0000000000,2364,1789,430,119787,91651,115358,83297,456477,87196,133224,147541,0,1
1215,0000000000,2321,1794,539,165192,109174,142999,103683,522362,111868,169854,241749,0,1
1216,0000000000,1491,1802,957,361833,215126,340933,220228,473989,220404,354376,220702,0,1
1217,0000000000,1056,1803,1099,388070,275154,393041,245738,549355,252900,406671,242613,0,1
1218,1101111111,2400,1797,527,338516,106316,146840,110387,554885,151007,182350,132666,7,1
1219,1101111111,2294,1812,950,292985,196083,255857,191464,997475,208952,294714,560874,7,1
1220,0000000000,2241,1799,445,122022,100518,121139,90027,444446,93281,137259,446153,0,1
1221,1101112110,2269,1805,684,175722,161694,175842,133543,580021,151905,196778,380225,0,1
1222,0000000000,2213,1806,612,189251,139461,166007,131407,676184,136191,190887,560557,0,1
1223,0000000000,2382,1809,479,170539,100709,122620,98497,965387,107521,176706,209459,0,1
1224,1111111111,1896,1816,1502,968687,316766,438568,325157,2344978,358538,552126,325231,1,1
1225,1111111111,1936,1815,1105,678831,275520,329376,228833,1062615,266503,392417,240531,1,1
1226,1111111111,2151,1816,1453,702852,346998,500171,328003,1561841,334844,599425,369231,1,1
1227,0000000000,1999,1809,776,440894,182897,240725,166990,946909,176727,311956,166239,0,1
1228,0000000000,2337,1812,551,165960,127072,143444,105836,541468,119045,174152,307154,0,1
1229,0000000000,1974,1813,455,287879,98506,136781,99707,490843,102290,167817,99106,0,1
1230,0000000000,1288,1818,1321,498966,297231,499580,301132,660747,305356,518447,307152,0,1
1231,1111111101,2090,1815,959,486246,209504,275949,203353,908629,217709,320340,355830,8,1
1232,0000000000,2360,1806,269,83612,53702,76914,55556,411623,60641,101893,154712,0,1
1233,0000000000,2188,1814,381,134739,80407,116317,84969,350879,89408,123091,149723,0,1
1234,0000000000,2031,1820,829,468092,175235,236974,184320,920785,204566,319499,178561,0,1
1235,0000000000,1118,1827,1380,423061,304337,430455,301076,655612,300871,444385,289218,0,1
1236,0000000000,1525,1822,741,332785,179001,266393,171724,493010,174034,286031,171610,0,1
1237,0000000000,2237,1822,591,155248,119438,151108,119800,551356,120009,172763,548927,0,1
1238,0000000000,2313,1827,723,313289,151974,196725,149711,746370,152976,243081,270705,0,1
1239,0000000000,2400,1826,643,370244,130267,180627,129472,706845,136239,213340,173129,0,1
1240,0000000000,2063,1832,842,509753,213774,238571,180749,903329,191261,283624,189006,0,1
1241,0000000000,2363,1827,694,217969,137361,194167,138414,1528491,150562,263155,388218,0,1
1242,0000000000,1701,1834,851,316469,196014,302170,192111,425027,193544,304511,433058,0,1
1243,0000000000,2208,1831,697,211556,142176,179886,134953,656189,139982,213727,374561,0,1
1244,1111111111,398,1843,1476,443109,499021,3655481,287280,1109451,312966,480879,284094,1,1
1245,1101111111,2003,1834,514,229066,108742,145747,112205,588879,129700,164370,109636,7,1
1246,0000000000,1046,1842,778,267347,165949,276861,176122,362761,174424,286924,175719,0,1
1247,1131112111,1506,1845,898,731228,258220,331091,206831,984090,217250,339085,204728,0,1
1248,0000000000,1971,1841,777,400136,172795,226369,179710,896291,169430,263225,168322,0,1
1249,1111111111,2107,1842,985,514318,261136,298579,215198,1207828,223575,352358,221118,1,1
1250,0000000000,2337,1839,508,175229,98112,129790,96672,458238,103299,152120,259229,0,1
1251,0000000000,773,1842,754,248577,158090,248034,158940,272695,156559,254463,160666,0,1
1252,0000000000,1357,1846,890,352419,214462,360590,212190,416442,211544,369375,210117,0,1
1253,0000000000,2282,1847,870,281012,178060,243147,183316,953701,202133,281785,585485,0,1
1254,0000000000,878,1852,958,322525,237659,324373,205746,571756,207053,349495,205970,0,1
1255,0000000000,2143,1849,657,217446,138177,188590,138397,515767,136358,204530,233742,0,1
1256,0000000000,2408,1850,715,415101,141622,199383,143626,725773,156624,212268,188792,0,1
1257,0000000000,1920,1848,719,470035,158980,194747,150800,795787,151627,224870,145892,0,1
1258,0000000000,2037,1851,989,584980,209214,278319,212257,1003048,220547,337156,214747,0,1
1259,0000000000,2190,1851,656,306194,134212,169819,126436,702205,141483,208091,166549,0,1
1260,0000000000,1882,1857,1119,601576,242233,350631,237767,1053306,256199,394876,244822,0,1
1261,0000000000,2228,1853,883,480383,213632,248397,184428,958020,201778,287710,261135,0,1
1262,0000000000,1993,1855,564,168524,110161,152911,155573,299709,126305,159653,112978,0,1
1263,0000000000,2374,1851,373,122036,74877,112030,75414,805651,78666,140866,114297,0,1
1264,0000000000,1257,1867,1070,404919,256511,415169,242223,477543,246202,421997,250256,0,1
1265,0000000000,2348,1856,533,156096,106218,129569,102105,1157265,104443,183337,205884,0,1
1266,0000000000,2313,1860,882,266525,197259,234314,172133,900699,189649,258119,520485,0,1
1267,0000000000,847,1863,979,306766,220227,313428,207159,424809,215097,319447,206265,0,1
1268,1111111111,2080,1859,765,354333,165811,208584,168715,1049590,171825,256401,175726,1,1
1269,0000000000,1693,1859,634,225718,147800,212897,150768,350380,146102,228170,350656,0,1
1270,2111211211,2168,1865,781,337268,213455,218186,156523,986049,164231,252238,219842,44,1
1271,1111111111,2264,1869,1126,376939,275560,324085,240836,1212699,282216,367181,670642,1,1
1272,0000000000,1762,1864,430,162579,96847,153087,101309,393981,105253,171713,622057,0,1
1273,0000000000,1484,1872,1044,430721,275264,379638,241114,594064,248699,398800,237479,0,1
1274,1111111111,1738,1866,537,253975,129522,195947,133435,627855,131321,229828,785352,1,1
1275,1111111111,1528,1877,1404,990772,611525,477319,321572,1601289,396363,543246,313053,1,1
1276,0000000000,1931,1875,1016,584262,214804,285829,215382,983131,221554,332341,209167,0,1
1277,0000000000,417,1877,1047,437421,233740,709887,213410,702490,233597,331032,543150,0,1
1278,0000000000,1821,1876,1043,335358,229834,344337,238131,515662,242506,360737,281002,0,1
1279,1111111111,1581,1890,1816,624458,452764,575993,392401,2672424,404396,677222,1328206,1,1
1280,0000000000,1972,1876,1015,546170,220380,304185,477061,1119411,236848,360743,221039,0,1
1281,0000000000,2010,1879,859,459843,180410,243214,239735,974393,202933,292907,176414,0,1
1282,0000000000,2201,1878,1018,562231,228158,291175,210052,989311,230455,326781,243981,0,1
1283,0000000000,2359,1875,551,168761,119765,141250,109361,1446578,113493,197347,321815,0,1
1284,0000000000,2335,1874,214,63555,41883,54129,41155,801046,42218,80398,99194,0,1
1285,0000000000,2052,1879,926,488121,207289,274600,211488,1041791,271624,334330,196822,0,1
1286,0000000000,2409,1879,818,362638,173781,216575,158051,753753,177163,250213,184677,0,1
1287,0000000000,1091,1883,955,324552,210079,312923,207702,463423,213699,339856,204208,0,1
1288,2111201011,2100,1882,803,400978,259848,222382,165998,1615833,171626,278084,179439,0,1
1289,0000000000,2380,1886,605,232081,121802,178609,122581,1512853,128738,237936,252134,0,1
1290,0000000000,1162,1887,628,231115,152935,241692,153394,254503,153539,238037,149114,0,1
1291,2111211211,2157,1885,573,233051,208748,173162,117551,995601,122584,197422,202691,44,1
1292,0000000000,1755,1887,679,243666,155778,219742,150145,455345,157329,232120,478824,0,1
1293,0000000000,2235,1891,1149,542035,236732,317855,239486,968376,278866,356375,279596,0,1
1294,0000000000,2294,1891,978,325385,197005,267477,197872,967246,211395,305856,321745,0,1
1295,0000000000,2323,1893,714,216201,147807,188666,148373,1642097,148327,256187,329019,0,1
1296,2110111111,1553,1900,754,411476,189496,259895,171772,1020162,178258,292511,309221,42,1
1297,0000000000,1781,1891,400,165680,85765,113432,90251,439352,88923,135474,473205,0,1
1298,1111111111,1895,1905,1643,1055079,402057,497892,349015,1822382,439553,575912,355724,1,1
1299,0000000000,387,1895,523,223529,97617,260358,92915,400874,100243,141039,261102,0,1
1300,0000000000,2082,1899,597,192704,125321,156138,153149,541164,124789,172713,184031,0,1
1301,2111211000,2121,1899,620,228016,214417,167613,128362,752699,136778,202308,129248,0,1
1302,0000000000,2349,1898,591,204887,125113,179094,126327,1195895,137379,228559,289750,0,1
1303,1111222030,2261,1908,859,358250,187515,239418,176359,747701,205423,256110,214513,0,1
1304,1111111111,1799,1913,1441,757509,315311,438455,327641,1794357,333551,530677,1598791,1,1
1305,1111111111,2163,1909,909,278764,452669,262646,195040,1618217,198945,304325,635492,1,1
1306,1111111000,414,1907,734,207744,139724,830796,141177,477272,152567,233812,155265,4,1
1307,0000000000,2411,1904,627,182116,121917,162107,118751,1338542,127382,228272,339354,0,1
1308,0000000000,2204,1910,829,532041,172233,236548,173392,1435134,217965,296894,188935,0,1
1309,1101011100,2058,1912,1001,410452,204327,283112,1279665,864350,245250,322616,220174,29,1
1310,0000000000,1055,1913,641,214569,132388,209101,136897,312459,141277,222832,133383,0,1
1311,0000000000,2368,1910,395,123735,77041,109235,76763,414091,85927,120027,148065,0,1
1312,0000000000,1084,1918,901,333102,227494,330611,205007,479084,206019,347723,205137,0,1
1313,0000000000,2387,1917,480,146706,96988,126007,97705,1056633,99863,164734,254342,0,1
1314,0000000000,1218,1932,1681,620269,420837,625733,381560,798632,387000,640252,382615,0,1
1315,1111111111,389,1921,702,202744,131701,660591,130465,486301,146836,200727,136480,1,1
1316,0000000000,1642,1923,670,233108,158991,226331,152385,356760,154951,246466,155476,0,1
1317,0000000000,2020,1923,667,185090,144472,193134,160929,310914,138688,216545,141935,0,1
1318,0000000000,2306,1924,744,394568,146535,195744,153618,657961,161170,228156,164584,0,1
1319,1101011100,2335,1925,814,385266,188392,229768,171492,712883,191209,260404,187219,29,1
1320,0000000000,1534,1933,1427,837986,345289,478422,321335,1301628,338374,514170,385781,0,1
1321,0000000000,2231,1925,762,326000,166271,212633,156242,693075,168724,237931,199245,0,1
1322,1111111111,1602,1927,759,244086,179491,235052,167560,1202216,172690,279557,577019,1,1
1323,0000000000,2278,1925,412,235145,87036,128029,88860,439184,102100,147145,110339,0,1
1324,1101011111,1570,1933,961,327078,269091,323150,213915,1556128,224279,374542,1102697,30,1
1325,1111111111,2186,1936,986,351206,224943,309065,209357,4640394,221920,452866,223986,1,1
1326,0000000000,2412,1928,574,169051,128214,155595,110256,778918,117471,181026,250742,0,1
1327,0000000000,1040,1941,917,312472,230145,316657,207396,381363,205060,332722,201369,0,1
1328,0000000000,2362,1933,608,359942,117050,160876,119935,569756,154966,185126,137288,0,1
1329,1212211001,2127,1946,1413,471786,327117,459231,314340,5208271,314965,628654,312211,0,1
1330,0000000000,932,1948,958,305524,199861,315360,199187,376605,201791,322766,199330,0,1
1331,0000000000,1666,1943,883,282327,197552,290758,191875,426090,200249,306983,194300,0,1
1332,0000000000,1107,1947,874,321979,196505,333042,197891,419029,202047,336702,198818,0,1
1333,1111111100,2254,1946,916,503778,189945,273183,193306,884109,197298,305589,235517,3,1
1334,0000000000,2391,1945,733,210575,151807,188799,145543,652267,154959,219645,382772,0,1
1335,0000000000,1513,1961,1456,484503,328971,420980,296442,858958,299585,446733,323043,0,1
1336,0000000000,2293,1948,811,366992,154521,207655,161251,894835,183133,247904,188222,0,1
1337,1111011000,1342,1959,1583,1018147,344869,557193,432977,1381484,370048,605757,346853,35,1
1338,0000000000,1785,1952,1305,400788,268660,392728,271424,631112,283435,427771,350924,0,1
1339,0000000000,2216,1953,835,373305,174692,220118,167589,890274,182884,241135,194130,0,1
1340,2110111101,1595,1957,909,305191,227639,296897,207180,1233127,214616,347363,697337,14,1
1341,0000000000,1897,1956,1071,407811,251040,264919,212031,1075276,211610,312410,216037,0,1
1342,0000000000,1062,1960,827,317890,193811,328421,202726,403170,192374,327238,193897,0,1
1343,0000000000,2028,1963,846,268249,188325,272926,188326,391332,185697,292943,187945,0,1
1344,0000000000,2362,1959,1026,302311,239393,254314,197979,673007,204923,288360,265783,0,1
1345,0000000000,711,1962,585,175621,124571,181567,120077,211417,122103,177970,119263,0,1
