"cell_id","barcode","ypos","xpos","cell_size","ChAT","Fru","Gad1","SerT","sNPF","Tbh","TH","VGlut","clone_id","rowsum"
281,112011211,2006,475,427,41356,50,7394,32,171704,538,713,50501,0,1
282,0,812,470,124,1570,0,0,0,464,0,0,6,0,1
283,0,601,467,129,53998,0,0,0,36372,47,0,14402,0,1
284,1110111011,2046,479,389,69118,32,136034,0,213731,3180,34,17640,0,1
285,0,623,476,234,23515,0,24903,0,64763,0,0,19896,0,1
286,0,1053,478,522,0,225,0,0,508,0,0,0,0,1
287,0,604,479,386,36159,3497,11085,0,83164,6009,0,5860,0,1
288,0,735,480,523,817,89,1850,0,87840,0,0,131231,0,1
289,0,791,478,173,15890,12150,27,0,21105,526,61,1787,0,1
290,0,2030,479,236,61145,4128,36220,0,132484,28920,29,6105,0,1
291,0,882,485,540,0,24,0,0,77,4,1,37431,0,1
292,0,1983,489,727,79050,0,192,0,179601,0,0,40472,0,1
293,0,760,494,723,35,3741,0,0,1104,1185,0,6689,0,1
294,0,699,486,172,10232,675,0,0,30298,0,0,27107,0,1
295,0,816,487,391,921,373,185,0,927,8,0,6794,0,1
296,1111011200,549,492,576,51604,25009,7,240,187555,7340,197,550614,0,1
297,0,648,490,426,56319,0,28538,0,95629,0,0,7438,0,1
298,0,629,488,203,12868,0,21500,0,45158,0,0,5005,0,1
299,0,797,491,238,4365,3685,1828,710,6132,1108,3728,3286,0,1
300,0,579,487,97,18629,201,0,0,45043,0,0,10586,0,1
301,0,601,496,507,26639,1370,265857,0,112910,4484,0,30054,0,1
302,0,666,502,467,23052,0,106,0,57347,0,5507,303,0,1
303,0,2030,497,399,252,0,243571,0,183972,3657,0,30707,0,1
304,0,2061,498,341,26557,0,14377,0,143732,2897,0,33164,0,1
305,2010011221,570,504,480,26245,21,31717,0,127710,2396,0,42568,18,1
306,0,685,500,324,26933,3691,0,0,117043,0,110122,3422,0,1
307,0,720,499,390,11311,12803,6382,2177,27654,2495,7474,12939,0,1
308,1111111010,521,506,585,279522,610,10848,0,182653,0,0,10002,0,1
309,0,2014,503,233,11352,0,162913,0,160249,0,8717,10747,0,1
310,0,625,502,267,68959,16,201376,0,79425,8,0,383,0,1
311,0,808,504,252,16,0,0,0,313,0,0,0,0,1
312,0,1995,504,388,53635,486,65,0,50175,0,0,44516,0,1
313,0,702,507,254,5081,0,0,0,12666,0,65,524,0,1
314,0,2048,503,91,0,0,99558,0,47860,3143,0,28379,0,1
315,0,2044,498,1,0,0,1306,0,551,274,0,602,0,1
316,0,589,510,343,12311,7261,200094,0,139050,1037,0,3558,0,1
317,0,641,512,393,65661,65,13913,0,65309,0,0,10973,0,1
318,0,543,513,390,101581,2789,0,0,172751,0,0,130957,0,1
319,0,2052,518,362,4457,0,159598,0,113819,2113,0,53626,0,1
320,0,613,519,402,6766,4013,666883,0,187095,8248,0,48266,0,1
321,0,2032,519,393,3097,41,519383,0,199807,2937,163,652,0,1
322,0,2074,522,422,28352,2,5315,0,67685,11110,118,45142,0,1
323,0,496,520,251,45481,0,2035,0,26645,0,0,158,0,1
324,0,688,522,408,2250,0,286,0,18864,101,730,0,0,1
325,0,2002,521,363,67655,0,1345,0,77991,38,1766,3964,0,1
326,0,665,529,592,123,100,463,0,5279,252,0,48,0,1
327,1111111111,523,524,155,6253,0,0,0,58151,0,0,6087,0,1
328,1111112010,591,526,339,39617,0,75924,0,114070,0,3,5425,0,1
329,2112011211,2021,531,299,57509,0,0,0,80460,4896,0,11497,0,1
330,0,508,531,246,1197,2700,0,0,30507,0,0,4419,0,1
331,0,564,530,216,58540,387,562,13,75335,8905,47,1507,0,1
332,0,484,532,241,1296,657,473525,0,140289,8424,0,36828,0,1
