cell_id,barcode,ypos,xpos,cell_size,ChAT,Fru,Gad1,SerT,sNPF,Tbh,TH,VGlut,clone_ID,rowsum
498,0000000000,1627,1296,650,0,0,0,0,1649,0,0,68096,0,1
499,0000000000,2884,1306,602,589,0,0,0,35484,14799,12994,62129,0,1
500,0000000000,1685,1304,644,0,1913,0,0,32,0,0,0,0,1
501,0001012201,2754,1303,576,27266,566,0,0,82222,951,0,1098,2,1
502,2121212121,2786,1302,572,6095,201,1021,0,81607,6582,0,93215,0,1
503,0000000000,2967,1298,343,19188,6,0,0,214782,8,0,12572,0,1
504,0000000000,1379,1300,431,0,0,0,0,26166,1,0,388026,0,1
505,0000000000,1658,1304,603,0,0,0,0,566,0,0,305,0,1
506,0000000000,2623,1306,635,6037,0,418598,0,49494,0,0,1114,0,1
507,0000000000,2739,1299,96,3084,0,0,0,21809,0,0,0,0,1
508,0000000000,3037,1309,790,28071,15666,171113,0,1315976,3409,433,130414,0,1
509,0000000000,1423,1308,755,12649,2368,0,0,105166,0,0,1102073,0,1
510,0000000000,1513,1306,634,0,0,0,0,20394,0,0,69251,0,1
511,0000000000,1718,1309,789,0,0,18,0,0,0,0,27137,0,1
512,0000000000,3069,1309,621,33684,876,2245,0,272668,8135,0,915,0,1
513,0000000000,1360,1311,679,29100,2185,575,995,77560,2963,1600,56062,0,1
514,0001012201,2651,1308,694,6604,1249,313252,65,55084,175,59,2481,2,1
515,1111111000,1399,1308,387,0,0,0,0,21301,0,0,585983,5,1
516,0000000000,1466,1308,356,0,3294,0,0,2002,0,0,35514,0,1
517,0000000000,3000,1305,582,575,2511,3254,2,1880330,81,4438,216,0,1
518,0000000000,1483,1308,471,0,0,0,0,14530,0,0,155590,0,1
519,0000000000,2723,1306,335,13492,0,72558,0,142978,361,0,3822,0,1
520,0000000000,1542,1312,747,2601,15683,1681,930,6726,1813,2298,3929,0,1
521,0000000000,943,1310,298,31499,0,0,0,56566,0,0,0,0,1
522,0000000000,999,1316,978,161,7864,0,2531,7129,0,658,4722,0,1
523,0000000000,917,1313,572,7922,2,0,9032,27308,0,2173,6,0,1
524,0000000000,2679,1313,432,25405,0,344,0,155744,5330,0,15311,0,1
525,0000000000,2931,1319,797,55916,2644,0,0,328564,315,0,18087,0,1
526,0001012201,1335,1313,481,32394,35,0,0,24682,0,0,2552,2,1
527,0000000000,2702,1310,235,745,0,153553,0,91935,32,0,10494,0,1
528,0001212221,2803,1312,328,27222,386,0,0,56705,0,0,159,16,1
529,0000000000,961,1320,977,1471,9642,0,0,8235,27,206,0,0,1
530,0000000000,1636,1318,610,0,3183,0,0,63,0,0,6394,0,1
531,0000000000,1028,1312,350,0,0,0,0,4640,0,0,121082,0,1
532,0000000000,1207,1320,688,0,43,0,0,1242,26,0,0,0,1
533,0000000000,2971,1317,797,15527,19222,0,0,847957,6312,0,48234,0,1
534,0000000000,1238,1320,510,1898,1874,2207,973,4727,436,844,1701,0,1
535,2101212121,2769,1320,339,20014,0,0,0,59837,0,0,1998,0,1
536,0001212221,2813,1321,287,27860,0,0,0,25033,0,0,1747,16,1
537,0000000000,1497,1326,493,55,22,0,0,1926,0,0,12008,0,1
538,0000000000,2612,1327,601,2347,229,240332,0,30460,0,0,55083,0,1
539,0000000000,2838,1327,980,0,1575,0,0,176550,14,0,468625,0,1
540,0000000000,1450,1327,566,17247,568,0,0,56768,0,0,77855,0,1
541,0000000000,2562,1321,284,0,0,314466,0,13434,0,0,0,0,1
542,0000000000,2586,1325,574,1042,12,544398,0,60494,0,0,166,0,1
543,0000000000,2692,1326,358,12395,0,10759,0,54218,2647,0,15061,0,1
544,0000000000,1385,1322,253,6247,300,0,725,16529,461,0,3657,0,1
545,0000000000,2665,1323,204,2965,0,57750,0,36947,0,0,52,0,1
546,0000000000,2910,1333,961,12563,17853,0,0,291192,26783,3923,237635,0,1
547,0000000000,1412,1329,476,0,0,0,0,36336,0,0,372431,0,1
548,0000000000,2722,1324,487,0,0,9260,0,349404,3659,0,195351,0,1
549,0000000000,2750,1325,314,33443,0,0,0,60925,0,0,36822,0,1
550,1111111100,3110,1333,657,24232,1593,0,0,126139,0,0,465,10,1
551,0000000000,932,1326,235,26880,0,0,0,34495,0,0,0,0,1
552,0000000000,1601,1330,825,9019,0,0,0,341,719,0,1062,0,1
553,0001212221,2786,1327,240,28189,0,0,0,40177,0,0,16,16,1
554,0000000000,3001,1332,747,3778,0,1870,0,1433693,11589,792,51811,0,1
555,0000000000,2550,1336,400,261,0,600489,0,49121,0,0,0,0,1
556,0000000000,3086,1340,824,945,19,0,0,131726,0,0,98909,0,1
557,0000000000,1339,1336,647,0,0,0,0,18331,0,0,72067,0,1
558,0000000000,1524,1336,546,661,385,0,0,2377,0,0,32,0,1
559,0000000000,2646,1337,858,10675,65,2114524,0,247095,48,0,18,0,1
560,0000000000,1276,1341,1105,0,65,0,0,31,3,146,15,0,1
561,0000000000,1473,1335,530,0,0,0,0,17736,0,0,43146,0,1
562,0000000000,2529,1335,499,5526,7384,170204,0,6608,0,0,0,0,1
563,0000000000,1014,1343,735,1303,0,0,0,363,0,0,0,0,1
564,1111111121,919,1341,528,74756,0,0,0,119622,0,69,195637,15,1
565,0000000000,1386,1340,443,4537,1406,0,87,64216,1113,8,142764,0,1
566,0000000000,1430,1340,355,517,0,0,0,29373,0,0,212997,0,1
567,0000000000,2699,1342,418,8249,0,24637,0,52699,157,0,96305,0,1
568,0000000000,2741,1343,558,3460,1863,4904,0,135071,45,0,36490,0,1
569,0000000000,985,1345,596,5448,0,0,0,12079,0,0,33571,0,1
570,0201012201,2570,1347,624,27170,0,1137534,0,130036,2480,0,0,0,1
571,0001012201,2760,1342,190,6776,0,0,0,31846,0,0,0,2,1
572,0000000000,1656,1347,657,0,0,0,0,0,0,0,14055,0,1
573,0000000000,2782,1346,291,684,0,12,0,44486,0,0,14561,0,1
574,0000000000,1204,1351,640,0,0,0,0,0,0,0,0,0,0
575,0000000000,1366,1347,504,0,0,0,32,35779,59,0,255084,0,1
576,0000000000,2718,1350,549,2,184,96042,0,82828,365,0,134210,0,1
577,0000000000,944,1352,588,60319,29,0,0,90049,0,0,23500,0,1
578,0000000000,2675,1351,563,60893,34,0,0,190650,141,0,8316,0,1
579,0000000000,2768,1352,253,750,0,0,0,26347,0,0,21267,0,1
580,0000000000,1561,1353,393,7066,1008,0,0,16125,0,0,5682,0,1
581,0000000000,2608,1349,269,24017,0,2653,0,8853,0,0,0,0,1
582,1111101110,1540,1356,614,7566,0,0,0,5539,0,0,4231,0,1
583,0000000000,1583,1352,490,5212,8985,4443,784,16767,398,3393,11329,0,1
584,0000000000,2590,1353,252,0,6,387156,0,49667,202,0,0,0,1
585,0000000000,1450,1357,688,274,5631,0,0,31017,0,0,105050,0,1
586,1111111110,871,1358,469,157927,0,0,0,135545,0,137,32877,21,1
587,0000000000,1319,1355,302,10556,0,0,0,25645,538,2998,82200,0,1
588,0000000000,1628,1360,610,0,0,0,0,0,0,0,766,0,1
589,0000000000,2628,1361,722,116189,1298,681,0,274689,1349,0,0,0,1
590,0000000000,2992,1357,744,0,40648,0,0,224285,36,9,63982,0,1
591,0000000000,1247,1359,434,4817,0,0,0,5339,0,0,65,0,1
592,0000000000,1401,1358,417,0,0,0,0,31627,4772,0,314054,0,1
593,0000000000,3133,1357,477,0,2985,0,0,129165,0,0,64508,0,1
594,0000000000,1342,1357,329,778,0,2145,0,50865,0,0,364550,0,1
595,0000000000,2526,1366,708,20414,10,1293755,0,695684,0,0,0,0,1
596,1111111111,1421,1364,476,0,0,0,0,64277,0,0,232453,3,1
597,0000000000,2549,1356,195,1720,0,481289,0,54991,0,0,0,0,1
598,0000000000,2491,1366,472,0,0,111,0,205,0,0,5,0,1
599,0000000000,3104,1363,440,3650,22561,0,14,5790,37,0,2655,0,1
600,0000000000,915,1358,166,213,0,0,0,9883,0,0,189538,0,1
601,0000000000,963,1366,458,30318,6,0,0,17444,1,0,231390,0,1
602,2000012221,1307,1370,621,43509,10,31885,0,176384,0,32509,111209,9,1
603,0000000000,2661,1364,484,87897,139,0,0,105307,0,0,63,0,1
604,0000000000,903,1362,141,129,9,0,0,2761,0,0,267046,0,1
605,0000000000,2738,1367,521,50,15,0,0,12383,210,0,107942,0,1
606,0000000000,934,1373,540,172842,14,0,0,69108,0,0,60937,0,1
607,0000000000,1261,1372,491,16124,5114,0,0,28444,0,0,118056,0,1
608,0000000000,1594,1375,563,0,0,0,0,0,0,0,339,0,1
609,0000000000,3070,1369,597,0,0,0,0,330,153,0,35303,0,1
610,0000000000,1358,1377,633,0,47,0,0,33466,45,0,350859,0,1
611,0000000000,2694,1376,771,1772,2107,0,6,27007,316,0,43633,0,1
612,0000000000,1380,1373,410,0,1172,0,0,25638,0,0,407975,0,1
613,0000000000,1569,1375,612,0,765,0,0,24426,0,130,94790,0,1
614,0000000000,2571,1369,335,580,0,842879,0,106909,0,0,0,0,1
615,0000000000,3153,1376,816,0,0,0,0,67089,0,0,153286,0,1
616,2000012221,1335,1378,535,7567,0,0,0,75654,0,0,244905,9,1
617,1111001000,1520,1382,1113,0,24,0,0,18440,0,0,1339112,0,1
618,1111111111,2614,1379,441,126026,0,0,0,186707,11086,0,0,3,1
619,0000000000,2591,1380,662,66182,18041,51870,0,172942,0,0,0,0,1
620,0000000000,3125,1376,335,0,0,0,0,26004,4421,0,101677,0,1
621,0000000000,1433,1379,343,0,0,0,0,23995,0,0,165366,0,1
622,0000000000,2547,1380,480,75441,0,646460,0,105709,106,0,0,0,1
623,0000000000,907,1380,597,3208,0,0,0,10199,0,0,7243,0,1
624,0000000000,1459,1383,632,0,10,0,0,4209,0,0,157474,0,1
625,1111011120,871,1380,576,130231,11473,0,0,198867,0,0,169190,0,1
626,0000000000,1400,1374,128,0,4542,0,0,14677,0,0,175676,0,1
